admin_region,agent_address,agent_contact,agent_name,agent_service_fee,attach_file_names,attach_json,budget,budget_source,buyer_address,buyer_contact,buyer_name,change_item,contact_name,contact_tel,crawl_time,judge_experts,notice_title,notice_type,notice_url,open_bid_time,project_code,proposed_supplier,publicity_period,publish_time,purchase_method,single_source_reason,terminate_reason,win_supplier,win_total_amount
上海市,上海市虹口区四川北路859号6楼605A室,徐朕、方钦钦 15317848201、 021-66271169,国信招标集团股份有限公司,,"上海民航职业技术学院飞机制造与维修学院国产民机预测性维修关键技术研究及教学平台建设项目招标公告.pdf,法人代表证明及授权委托书.docx","[{""attach_name"": ""上海民航职业技术学院飞机制造与维修学院国产民机预测性维修关键技术研究及教学平台建设项目招标公告.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=5D04FFA4EAF13B7BE8D9CD675E9552""}, {""attach_name"": ""法人代表证明及授权委托书.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=9D5CA8443EBA790B1241029568EEE4""}]",65.0,,上海市徐汇区龙华西路1号,孙老师 18521368019,上海民航职业技术学院,,,,2026-09-09 15:37:29,,上海民航职业技术学院飞机制造与维修学院国产民机预测性维修关键技术研究及教学平台建设项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260909_27292815.htm,2026年09月30日  10:00,CGXQ-2026-07-618,,,2026年09月09日 09:56,,,,,
江苏省,江苏省南京市鼓楼区郑和中路118号D座12楼1203室,汪律、姜瑶、陈诚，025-83240902、83249926、83248600,江苏省招标中心有限公司,,,,369.6,,江苏省南京市玄武区四牌楼2号,物理学院：陈老师，13813900801；实验室与设备管理处：罗老师，025-52091041,东南大学,,,,2026-09-09 15:37:29,,东南大学物理学院磁电子与磁光共振实验系统采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260909_27292594.htm,2026年09月30日  09:30,JSTCC26002106705,,,2026年09月09日 09:25,,,,,
福州市,西章胡同9号院,010-83083702,中央国家机关政府采购中心,,福建省气象数据中心面向短临预报的华东区域（上海、浙江、江西、福建）气象大数据云平台支撑算力及存储扩充项目福建省设备采购项目采购文件.pdf,"[{""attach_name"": ""福建省气象数据中心面向短临预报的华东区域（上海、浙江、江西、福建）气象大数据云平台支撑算力及存储扩充项目福建省设备采购项目采购文件.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=6e5b8700-1595-4dbb-9607-be86dc""}]",563.1,,福州市仓山区建新中路108号,0591-83314817,福建省气象数据中心（福建省气象探测中心、福建省气象档案馆）,,,,2026-09-09 15:37:29,,福建省气象数据中心面向短临预报的华东区域（上海、浙江、江西、福建）气象大数据云平台支撑算力及存储扩充项目福建省设备采购项目招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260909_27292575.htm,2026年10月09日  09:00,,,,2026年09月09日 09:15,,,,,
北京市,北京市朝阳区南磨房路37号华腾北搪商务大厦11层1109室,李响、王文姣、周姗、成志凯、张静、鲁智慧，010-53779915,中天信远国际招投标咨询(北京)有限公司,,采购需求-北京理工大学虚实融合智能化评估验证平台采购.pdf,"[{""attach_name"": ""采购需求-北京理工大学虚实融合智能化评估验证平台采购.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=179D3A1DD4EA61E2632AD7538EF8E5""}]",730.0,,北京市海淀区中关村南大街5号,陈老师 010-68913246,北京理工大学,,,,2026-09-09 15:37:30,,北京理工大学虚实融合智能化评估验证平台采购公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260909_27292409.htm,2026年09月30日  09:30,ZTXY-2026-H260524,,,2026年09月09日 08:29,,,,,
北京市,详见公告正文,详见公告正文,详见公告正文,,,,4759.62,,北京市海淀区羊坊店西路5号,"010-61986969（采购文件）,010-61986967（项目评审）",国家税务总局,,,,2026-09-09 15:37:30,,国家税务总局2026年全国统一规范电子税务局升级完善及运行维护项目招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260909_27292390.htm,2026年10月09日  14:30,,,,2026年09月09日 08:06,,,,,
广州市,广州市越秀区环市东路472号7、23楼,吴依钿\戴思华\何栩颖\李亚珍 020-87651688-142\113\152,采联国际招标采购集团有限公司,,中大招（货）[2026]225号_中山大学分析测试中心振动磁强计磁性测量系统采购项目(1).pdf,"[{""attach_name"": ""中大招（货）[2026]225号_中山大学分析测试中心振动磁强计磁性测量系统采购项目(1).pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=8B6FB7D84B640BE6B123E4275FCE6C""}]",237.0,,广州市海珠区新港西路135号,郑老师  020-84115086,中山大学,,,,2026-09-09 15:37:30,,中山大学分析测试中心振动磁强计磁性测量系统采购项目招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27291716.htm,2026年09月30日  09:30,中大招,,,2026年09月08日 21:47,,,,,
北京市,北京市朝阳区南磨房路37号华腾北搪商务大厦11层1109室,周姗，成志凯，李卓原，孙兴旺，李响，王文姣，张静，车颖颖，鲁智慧010-51909015,中天信远国际招投标咨询(北京)有限公司,,,,147.8,,北京市朝阳区北三环东路15号,曾老师，010-64433870,北京化工大学,,,,2026-09-09 15:37:30,,北京化工大学焦耳热裂解-催化耦合反应系统等采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27291675.htm,2026年09月29日  09:00,BUCTHGKZB20260034/ZTXY-2026-H420619,,,2026年09月08日 21:29,,,,,
武汉市,湖北省武汉市武昌区中北路109号中铁1818中心10楼,吴娅、逯姣、张锡文、余轶菲、刘素芳、汪树新、万齐威/027-87272701,湖北国华项目管理咨询有限公司,,,,1852.965947,,湖北省武汉市东湖新技术开发区南湖大道182号,王一凡/027-88386186,中南财经政法大学,,,,2026-09-09 15:37:30,,中南财经政法大学文溯楼翻修工程工程总承包公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27291656.htm,2026年09月29日  09:30,HBSJ-202608FJ-179001001,,,2026年09月08日 21:16,,,,,
青岛市,青岛市市北区舞阳路7号9号楼3层,矫玲玲、纪占采、吴沙沙、司马维祖、殷琳琳、张鑫；0532-85859787；zkgsqd00@163.com,中科高盛咨询集团有限公司,,自动化光电样品制备系统采购项目.pdf,"[{""attach_name"": ""自动化光电样品制备系统采购项目.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=910E5C23ABA911B087ED4A3E0D35B2""}]",660.0,,山东省青岛市崂山区松岭路189号,倪老师；0532-80662687,中国科学院青岛生物能源与过程研究所,,,,2026-09-09 15:37:30,,中国科学院青岛生物能源与过程研究所自动化光电样品制备系统采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27291648.htm,2026年09月29日  09:30,ZKGSF(ZB)-20261890,,,2026年09月08日 21:10,,,,,
四川省,成都市高新区府城大道西段399号天府新谷8栋1单元11楼1103号,林老师028-85960093,四川辰希招标代理有限公司,,98需求.pdf,"[{""attach_name"": ""98需求.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=51EAA75F90DF927B366F00AB1D6247""}]",252.0,,成都市武侯区一环路南一段24号,王老师028-85405542,四川大学,,,,2026-09-09 15:37:30,,四川大学望江校区颠覆性协同创新大楼项目施工过程审计咨询服务(第二次)公开招标采购公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27291639.htm,2026年09月29日  10:00,SCCX〔2026〕092号,,,2026年09月08日 21:07,,,,,
海南省,海口市国贸路49号中衡大厦13楼A座,郑辉琪 0898-68501635/13698927983,海南政采招投标有限公司,,海南税务2026年区块链国有土地使用权出让收入场景优化升级、金四多云运维管理平台及金税三期系统等运行维护项目(二次)（HNZC2026-039-004-120260908001）-文件集.zip,"[{""attach_name"": ""海南税务2026年区块链国有土地使用权出让收入场景优化升级、金四多云运维管理平台及金税三期系统等运行维护项目(二次)（HNZC2026-039-004-120260908001）-文件集.zip"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C4C509874A9ACB08F50700BDAE4C6D""}]",32.98,,海南省海口市龙昆北路10号,王女士 0898-66770981,国家税务总局海南省税务局,,,,2026-09-09 15:37:30,,国家税务总局海南省税务局-海南税务2026年区块链国有土地使用权出让收入场景优化升级、金四多云运维管理平台及金税三期系统等运行维护项目(二次)-公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27291602.htm,2026年09月29日  09:30,HNZC2026-039-004,,,2026年09月08日 20:58,,,,,
武汉市,武汉市武昌区东湖西路特2号平安财富中心B座7-10楼（东湖大厦正对面）,程曦冉13387610400,湖北省成套招标股份有限公司,,,,20.0,,湖北省武汉市东湖新技术开发区启明一路2号,王子涵 027-85066237,zycgr20240515,,,,2026-09-09 15:37:30,,换能器样品制作及测试项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27291561.htm,2026年09月29日  09:30,HBCZ-2503020989-263652,,,2026年09月08日 20:46,,,,,
合肥市,合肥市包河区紫云路888号,"应急客服电话：0551-62220153（接听时间：8:30-12:00,13:30-17:30，节假日除外。潜在投标人应优先拨打项目联系人联系电话，无人接听时再拨打该“应急客服电话”）",安徽省招标集团股份有限公司,,示波器-采购需求.pdf,"[{""attach_name"": ""示波器-采购需求.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C92DDC6493B0489FCD9E3D5530F036""}]",112.0,,安徽省合肥市,苗老师 0551-65099990,zycgr21070801,,,,2026-09-09 15:37:30,,某实验室示波器公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27291546.htm,2026年09月29日  09:30,ZF2026-17-1014,,,2026年09月08日 20:38,,,,,
市辖区,合肥市包河区紫云路888号,"应急客服电话：0551-62220153（接听时间：8:30-12:00,13:30-17:30，节假日除外。潜在投标人应优先拨打项目联系人联系电话，无人接听时再拨打该“应急客服电话”）",安徽省招标集团股份有限公司,,采购需求.pdf,"[{""attach_name"": ""采购需求.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=2DF186DC96839FFF2D3EAABAE6F670""}]",398.8,,安徽省合肥市,苗老师 0551-65099990,zycgr21070801,,,,2026-09-09 15:37:30,,某实验室自动耦合系统公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27291543.htm,2026年09月29日  09:30,ZF2026-17-1011,,,2026年09月08日 20:37,,,,,
市辖区,合肥市包河区紫云路888号,"应急客服电话：0551-62220153（接听时间：8:30-12:00,13:30-17:30，节假日除外。潜在投标人应优先拨打项目联系人联系电话，无人接听时再拨打该“应急客服电话”）",安徽省招标集团股份有限公司,,采购需求.pdf,"[{""attach_name"": ""采购需求.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=9728D54F3B2D76440B71B9B9B12DFD""}]",148.8,,安徽省合肥市,苗老师 0551-65099990,zycgr21070801,,,,2026-09-09 15:37:30,,某实验室光纤激光放大器公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27291534.htm,2026年09月29日  09:30,ZF2026-17-1013,,,2026年09月08日 20:36,,,,,
南京市,南京市鼓楼区清江南路18号鼓楼创新广场D栋10楼1006 室,朱玉峰 025-86636061/13851857592,江苏省设备成套股份有限公司,,,,154.6083,,江苏省南京市玄武区蒋王庙街8号,王工   025-85287010,生态环境部南京环境科学研究所,,,,2026-09-09 15:37:30,,生态环境部南京环境科学研究所农药重点实验室环境生物毒理实验楼修缮项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27291536.htm,2026年09月29日  14:30,/,,,2026年09月08日 20:34,,,,,
合肥市,合肥市包河区紫云路888号,"应急客服电话：0551-62220153（接听时间：8:30-12:00,13:30-17:30，节假日除外。潜在投标人应优先拨打项目联系人联系电话，无人接听时再拨打该“应急客服电话”）",安徽省招标集团股份有限公司,,高精度平移台-采购需求.pdf,"[{""attach_name"": ""高精度平移台-采购需求.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=EF995F8DECCA90A6237CDEF08651F5""}]",192.0,,安徽省合肥市,苗老师 0551-65099990,zycgr21070801,,,,2026-09-09 15:37:31,,某实验室高精度平移台公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27291533.htm,2026年09月29日  09:30,ZF2026-17-1012,,,2026年09月08日 20:34,,,,,
市辖区,合肥市包河区紫云路888号,刘工、张工、陈工（1501室），0551-66061459、66061461、66061460、15209887650,安徽省招标集团股份有限公司,,采购需求-快速换样的量子存储系统.pdf,"[{""attach_name"": ""采购需求-快速换样的量子存储系统.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=B10F1859C6EED1EE20D9512B909E6B""}]",460.0,,安徽省合肥市,苗老师 0551-65099990,zycgr21070801,,,,2026-09-09 15:37:31,,某实验室快速换样的量子存储系统招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27291529.htm,2026年09月29日  09:30,ZF2026-17-1093,,,2026年09月08日 20:32,,,,,
市辖区,合肥市包河区紫云路888号,刘工、张工、陈工（1501室），0551-66061459、66061461、66061460、15209887650,安徽省招标集团股份有限公司,,采购需求-长存储时间的量子存储系统.pdf,"[{""attach_name"": ""采购需求-长存储时间的量子存储系统.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=2333838BE04FCEBAB9D652BDB476A1""}]",500.0,,安徽省合肥市,苗老师 0551-65099990,zycgr21070801,,,,2026-09-09 15:37:31,,某实验室长存储时间的量子存储系统招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27291527.htm,2026年09月29日  09:30,ZF2026-17-1092,,,2026年09月08日 20:32,,,,,
兰州市,西章胡同9号院,010-83083702,中央国家机关政府采购中心,,甘肃省气象信息与技术装备保障中心甘肃省人工影响天气水资源保障工程省级算力及存储资源扩充、省级网络和数据安全设备采购项目采购文件.pdf,"[{""attach_name"": ""甘肃省气象信息与技术装备保障中心甘肃省人工影响天气水资源保障工程省级算力及存储资源扩充、省级网络和数据安全设备采购项目采购文件.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=40b923e0-6366-43ed-bec3-b0fd12""}]",2910.0,,兰州市城关区东岗东路2070号,0931-2402406,甘肃省气象信息与技术装备保障中心,,,,2026-09-09 15:37:31,,甘肃省气象信息与技术装备保障中心甘肃省人工影响天气水资源保障工程省级算力及存储资源扩充、省级网络和数据安全设备采购项目招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27291538.htm,2026年10月10日  09:00,,,,2026年09月08日 20:30,,,,,
上海市,徐汇区钦江路88号东楼626室,朱海强 电话：021-63820186-8111 邮箱：1455681050@qq.com,上海教育建设管理咨询有限公司,,,,161.0,,上海市四平路1239号,赵老师、孙老师 021-65983236,同济大学,,,,2026-09-09 15:37:31,,同济大学沪西校区75#-76#变电站设备改造采购项目公开招标公告2,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27291516.htm,2026年09月30日  10:00,2026-0500-qg项目编号：Z20260222     招标代理单位内部编号：2026-0500-qg-1方式：,,,2026年09月08日 20:27,,,,,
上海市,上海市延安西路358号美丽园大厦14楼,徐迪，何沛霖、阮相儒 021-32173620、32173699,上海国际招标有限公司,,招标文件发售稿0908.rar,"[{""attach_name"": ""招标文件发售稿0908.rar"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=D5F4B529C90FD7D05F64A9C0E3E8B5""}]",184.0,,上海市四平路1239号,闫老师021-65983905,同济大学,,,,2026-09-09 15:37:31,,同济大学临港新校区公共学习中心项目全过程跟踪审计采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27291514.htm,2026年09月29日  09:00,2605005049,,,2026年09月08日 20:26,,,,,
